User_ID,Timestamp,Event_Name,Device,Channel,User_Type
U1779,4/8/25 03:33,Uploaded Documents,Desktop,Email Campaign,New
U1779,4/8/25 04:08,Purchased Policy,Mobile,Email Campaign,New
U1781,4/3/25 00:25,Visited Website,Mobile,Organic,Returning
U1781,4/3/25 01:08,Requested Quote,Mobile,Email Campaign,Returning
U1781,4/3/25 01:27,Completed Eligibility Check,Mobile,Referral,New
U1781,4/3/25 01:55,Viewed Premium Options,Tablet,Paid Ads,New
U1781,4/3/25 02:27,Started Application,Tablet,Paid Ads,Returning
U1781,4/3/25 02:59,Uploaded Documents,Mobile,Paid Ads,New
U1781,4/3/25 03:51,Purchased Policy,Desktop,Organic,New
U1782,4/8/25 00:55,Visited Website,Desktop,Organic,New
U1782,4/8/25 01:24,Requested Quote,Desktop,Email Campaign,Returning
U1782,4/8/25 02:09,Completed Eligibility Check,Mobile,Paid Ads,New
U1782,4/8/25 02:25,Viewed Premium Options,Tablet,Referral,New
U1782,4/8/25 02:46,Started Application,Tablet,Referral,Returning
U1783,4/2/25 00:21,Visited Website,Tablet,Paid Ads,New
U1783,4/2/25 00:26,Requested Quote,Tablet,Organic,New
U1783,4/2/25 01:20,Completed Eligibility Check,Desktop,Organic,Returning
U1783,4/2/25 01:43,Viewed Premium Options,Desktop,Organic,Returning
U1784,4/5/25 00:43,Visited Website,Tablet,Referral,New
U1784,4/5/25 00:59,Requested Quote,Mobile,Paid Ads,Returning
U1784,4/5/25 01:15,Completed Eligibility Check,Tablet,Referral,New
U1785,4/2/25 00:52,Visited Website,Tablet,Paid Ads,New
U1786,4/1/25 00:33,Visited Website,Mobile,Referral,Returning
U1786,4/1/25 01:02,Requested Quote,Tablet,Referral,New
U1786,4/1/25 01:44,Completed Eligibility Check,Desktop,Email Campaign,Returning
U1786,4/1/25 02:25,Viewed Premium Options,Mobile,Referral,Returning
U1786,4/1/25 02:52,Started Application,Mobile,Paid Ads,Returning
U1787,4/8/25 00:54,Visited Website,Tablet,Referral,New
U1788,4/5/25 00:51,Visited Website,Desktop,Email Campaign,Returning
U1788,4/5/25 01:42,Requested Quote,Desktop,Email Campaign,New
U1788,4/5/25 02:26,Completed Eligibility Check,Desktop,Paid Ads,Returning
U1788,4/5/25 02:36,Viewed Premium Options,Tablet,Email Campaign,Returning
U1789,4/10/25 00:17,Visited Website,Tablet,Email Campaign,New
U1789,4/10/25 00:37,Requested Quote,Desktop,Organic,New
U1790,4/1/25 00:41,Visited Website,Tablet,Paid Ads,Returning
U1790,4/1/25 01:35,Requested Quote,Desktop,Email Campaign,New
U1790,4/1/25 02:15,Completed Eligibility Check,Tablet,Email Campaign,New
U1790,4/1/25 02:41,Viewed Premium Options,Mobile,Email Campaign,Returning
U1790,4/1/25 03:35,Started Application,Mobile,Paid Ads,Returning
U1791,4/4/25 00:37,Visited Website,Tablet,Organic,New
U1791,4/4/25 01:31,Requested Quote,Tablet,Referral,Returning
U1791,4/4/25 02:04,Completed Eligibility Check,Desktop,Organic,Returning
U1792,4/5/25 00:35,Visited Website,Mobile,Paid Ads,Returning
U1792,4/5/25 01:33,Requested Quote,Desktop,Paid Ads,New
U1792,4/5/25 02:03,Completed Eligibility Check,Tablet,Paid Ads,New
U1793,4/3/25 00:16,Visited Website,Desktop,Referral,New
U1793,4/3/25 00:45,Requested Quote,Desktop,Paid Ads,Returning
U1793,4/3/25 01:18,Completed Eligibility Check,Tablet,Organic,New
U1793,4/3/25 02:03,Viewed Premium Options,Mobile,Email Campaign,Returning
U1793,4/3/25 02:11,Started Application,Desktop,Email Campaign,Returning
U1793,4/3/25 02:30,Uploaded Documents,Tablet,Paid Ads,Returning
U1795,4/2/25 00:22,Visited Website,Desktop,Paid Ads,Returning
U1795,4/2/25 01:02,Requested Quote,Tablet,Referral,New
U1795,4/2/25 01:09,Completed Eligibility Check,Tablet,Email Campaign,Returning
U1796,4/7/25 00:30,Visited Website,Tablet,Referral,Returning
U1796,4/7/25 00:39,Requested Quote,Mobile,Referral,New
U1796,4/7/25 01:03,Completed Eligibility Check,Mobile,Referral,Returning
U1796,4/7/25 01:41,Viewed Premium Options,Tablet,Referral,New
U1797,4/7/25 00:29,Visited Website,Mobile,Organic,New
U1797,4/7/25 01:26,Requested Quote,Desktop,Paid Ads,New
U1797,4/7/25 02:17,Completed Eligibility Check,Mobile,Paid Ads,Returning
U1797,4/7/25 03:04,Viewed Premium Options,Mobile,Referral,New
U1797,4/7/25 03:20,Started Application,Desktop,Referral,Returning
U1798,4/2/25 00:59,Visited Website,Desktop,Organic,New
U1798,4/2/25 01:46,Requested Quote,Desktop,Referral,New
U1798,4/2/25 02:35,Completed Eligibility Check,Tablet,Organic,New
U1799,4/10/25 00:34,Visited Website,Desktop,Organic,New
U1799,4/10/25 01:31,Requested Quote,Desktop,Referral,Returning
U1799,4/10/25 01:46,Completed Eligibility Check,Desktop,Paid Ads,Returning
U1799,4/10/25 02:43,Viewed Premium Options,Tablet,Organic,New
U1800,4/5/25 00:08,Visited Website,Mobile,Paid Ads,New
U1800,4/5/25 00:59,Requested Quote,Tablet,Paid Ads,New
U1800,4/5/25 01:08,Completed Eligibility Check,Mobile,Organic,Returning
U1800,4/5/25 01:57,Viewed Premium Options,Desktop,Email Campaign,New
U1800,4/5/25 02:32,Started Application,Tablet,Organic,New
U1800,4/5/25 02:57,Uploaded Documents,Tablet,Email Campaign,Returning
U1800,4/5/25 03:56,Purchased Policy,Mobile,Organic,New
U1801,4/9/25 00:45,Visited Website,Tablet,Organic,New
U1801,4/9/25 01:16,Requested Quote,Tablet,Paid Ads,New
U1801,4/9/25 01:33,Completed Eligibility Check,Mobile,Paid Ads,New
U1801,4/9/25 02:22,Viewed Premium Options,Tablet,Referral,Returning
U1801,4/9/25 03:11,Started Application,Tablet,Paid Ads,Returning
U1802,4/4/25 00:09,Visited Website,Desktop,Paid Ads,Returning
U1802,4/4/25 00:45,Requested Quote,Desktop,Paid Ads,New
U1802,4/4/25 01:15,Completed Eligibility Check,Desktop,Paid Ads,New
U1803,4/5/25 00:28,Visited Website,Desktop,Referral,Returning
U1804,4/7/25 00:13,Visited Website,Desktop,Paid Ads,New
U1804,4/7/25 00:37,Requested Quote,Tablet,Email Campaign,New
U1804,4/7/25 01:35,Completed Eligibility Check,Tablet,Email Campaign,Returning
U1804,4/7/25 02:16,Viewed Premium Options,Desktop,Referral,Returning
U1804,4/7/25 02:31,Started Application,Mobile,Paid Ads,New
U1805,4/3/25 00:27,Visited Website,Desktop,Email Campaign,Returning
U1805,4/3/25 00:34,Requested Quote,Tablet,Organic,New
U1805,4/3/25 00:52,Completed Eligibility Check,Mobile,Email Campaign,Returning
U1805,4/3/25 01:50,Viewed Premium Options,Desktop,Paid Ads,Returning
U1806,4/6/25 00:53,Visited Website,Mobile,Email Campaign,New
U1806,4/6/25 01:05,Requested Quote,Desktop,Organic,New
U1807,4/9/25 00:17,Visited Website,Tablet,Email Campaign,Returning
U1807,4/9/25 00:40,Requested Quote,Desktop,Paid Ads,New
U1808,4/3/25 00:13,Visited Website,Mobile,Organic,New
U1808,4/3/25 00:49,Requested Quote,Tablet,Referral,New
U1808,4/3/25 00:56,Completed Eligibility Check,Desktop,Organic,Returning
U1809,4/5/25 00:07,Visited Website,Desktop,Email Campaign,New
U1809,4/5/25 00:54,Requested Quote,Desktop,Referral,New
U1809,4/5/25 01:49,Completed Eligibility Check,Desktop,Organic,Returning
U1809,4/5/25 02:19,Viewed Premium Options,Tablet,Organic,Returning
U1809,4/5/25 02:41,Started Application,Tablet,Organic,Returning
U1810,4/6/25 00:59,Visited Website,Desktop,Paid Ads,Returning
U1810,4/6/25 01:36,Requested Quote,Tablet,Referral,New
U1810,4/6/25 01:43,Completed Eligibility Check,Mobile,Referral,New
U1810,4/6/25 02:23,Viewed Premium Options,Tablet,Organic,Returning
U1811,4/9/25 00:21,Visited Website,Mobile,Referral,Returning
U1811,4/9/25 00:45,Requested Quote,Mobile,Email Campaign,New
U1811,4/9/25 01:41,Completed Eligibility Check,Tablet,Email Campaign,New
U1813,4/8/25 00:14,Visited Website,Desktop,Organic,Returning
U1813,4/8/25 00:58,Requested Quote,Tablet,Email Campaign,New
U1814,4/4/25 00:28,Visited Website,Mobile,Organic,New
U1814,4/4/25 01:16,Requested Quote,Mobile,Email Campaign,Returning
U1814,4/4/25 01:29,Completed Eligibility Check,Tablet,Organic,Returning
U1814,4/4/25 02:08,Viewed Premium Options,Mobile,Organic,Returning
U1814,4/4/25 02:48,Started Application,Tablet,Referral,Returning
U1815,4/9/25 00:09,Visited Website,Tablet,Referral,New
U1815,4/9/25 00:51,Requested Quote,Desktop,Organic,Returning
U1815,4/9/25 01:37,Completed Eligibility Check,Mobile,Referral,New
U1816,4/4/25 00:48,Visited Website,Tablet,Referral,New
U1816,4/4/25 01:02,Requested Quote,Mobile,Paid Ads,New
U1816,4/4/25 01:35,Completed Eligibility Check,Tablet,Email Campaign,Returning
U1816,4/4/25 02:00,Viewed Premium Options,Tablet,Referral,New
U1816,4/4/25 02:46,Started Application,Desktop,Organic,Returning
U1816,4/4/25 02:54,Uploaded Documents,Tablet,Paid Ads,Returning
U1816,4/4/25 03:12,Purchased Policy,Desktop,Paid Ads,Returning
U1817,4/1/25 00:25,Visited Website,Mobile,Referral,New
U1817,4/1/25 00:47,Requested Quote,Desktop,Organic,Returning
U1817,4/1/25 01:31,Completed Eligibility Check,Desktop,Organic,Returning
U1817,4/1/25 02:19,Viewed Premium Options,Mobile,Organic,New
U1819,4/4/25 00:39,Visited Website,Desktop,Organic,Returning
U1819,4/4/25 01:08,Requested Quote,Desktop,Organic,New
U1820,4/10/25 00:38,Visited Website,Tablet,Email Campaign,New
U1820,4/10/25 01:28,Requested Quote,Desktop,Organic,Returning
U1820,4/10/25 02:04,Completed Eligibility Check,Tablet,Organic,Returning
U1820,4/10/25 02:30,Viewed Premium Options,Desktop,Email Campaign,Returning
U1820,4/10/25 03:17,Started Application,Mobile,Referral,Returning
U1820,4/10/25 04:03,Uploaded Documents,Mobile,Paid Ads,New
U1820,4/10/25 04:38,Purchased Policy,Desktop,Email Campaign,Returning
U1821,4/5/25 00:42,Visited Website,Tablet,Paid Ads,Returning
U1821,4/5/25 00:50,Requested Quote,Desktop,Paid Ads,New
U1821,4/5/25 01:06,Completed Eligibility Check,Tablet,Email Campaign,Returning
U1821,4/5/25 01:56,Viewed Premium Options,Desktop,Organic,Returning
U1821,4/5/25 02:53,Started Application,Mobile,Paid Ads,Returning
U1822,4/3/25 00:11,Visited Website,Mobile,Organic,Returning
U1822,4/3/25 00:21,Requested Quote,Tablet,Referral,Returning
U1822,4/3/25 00:29,Completed Eligibility Check,Desktop,Email Campaign,New
U1822,4/3/25 00:55,Viewed Premium Options,Tablet,Paid Ads,Returning
U1822,4/3/25 01:14,Started Application,Mobile,Organic,New
U1822,4/3/25 02:09,Uploaded Documents,Tablet,Paid Ads,New
U1823,4/10/25 00:13,Visited Website,Desktop,Referral,New
U1823,4/10/25 00:26,Requested Quote,Tablet,Referral,New
U1823,4/10/25 01:15,Completed Eligibility Check,Desktop,Paid Ads,Returning
U1823,4/10/25 01:47,Viewed Premium Options,Desktop,Email Campaign,Returning
U1824,4/9/25 00:46,Visited Website,Mobile,Referral,New
U1824,4/9/25 01:00,Requested Quote,Desktop,Organic,Returning
U1824,4/9/25 01:39,Completed Eligibility Check,Desktop,Referral,Returning
U1824,4/9/25 02:33,Viewed Premium Options,Desktop,Organic,New
U1824,4/9/25 03:04,Started Application,Tablet,Paid Ads,Returning
U1824,4/9/25 03:54,Uploaded Documents,Mobile,Organic,New
U1824,4/9/25 04:45,Purchased Policy,Tablet,Paid Ads,New
U1825,4/7/25 00:35,Visited Website,Tablet,Referral,Returning
U1826,4/6/25 00:55,Visited Website,Mobile,Email Campaign,Returning
U1827,4/10/25 00:45,Visited Website,Tablet,Referral,Returning
U1827,4/10/25 01:33,Requested Quote,Tablet,Referral,New
U1827,4/10/25 02:08,Completed Eligibility Check,Desktop,Referral,New
U1827,4/10/25 02:15,Viewed Premium Options,Tablet,Referral,Returning
U1828,4/1/25 00:06,Visited Website,Mobile,Email Campaign,New
U1828,4/1/25 00:34,Requested Quote,Tablet,Referral,Returning
U1828,4/1/25 01:10,Completed Eligibility Check,Desktop,Organic,Returning
U1828,4/1/25 01:55,Viewed Premium Options,Tablet,Email Campaign,Returning
U1829,4/3/25 00:25,Visited Website,Mobile,Email Campaign,Returning
U1829,4/3/25 01:12,Requested Quote,Desktop,Organic,New
U1830,4/7/25 00:37,Visited Website,Tablet,Paid Ads,Returning
U1830,4/7/25 00:58,Requested Quote,Mobile,Referral,New
U1830,4/7/25 01:32,Completed Eligibility Check,Mobile,Email Campaign,New
U1831,4/7/25 00:05,Visited Website,Tablet,Referral,New
U1832,4/9/25 00:56,Visited Website,Tablet,Referral,New
U1832,4/9/25 01:05,Requested Quote,Desktop,Organic,New
U1832,4/9/25 01:26,Completed Eligibility Check,Tablet,Organic,New
U1832,4/9/25 01:44,Viewed Premium Options,Desktop,Organic,Returning
U1832,4/9/25 01:56,Started Application,Tablet,Referral,New
U1832,4/9/25 02:01,Uploaded Documents,Mobile,Email Campaign,Returning
U1833,4/3/25 00:09,Visited Website,Mobile,Email Campaign,New
U1833,4/3/25 01:05,Requested Quote,Mobile,Paid Ads,Returning
U1833,4/3/25 01:21,Completed Eligibility Check,Mobile,Referral,Returning
U1833,4/3/25 01:32,Viewed Premium Options,Desktop,Paid Ads,New
U1834,4/2/25 00:21,Visited Website,Mobile,Paid Ads,Returning
U1834,4/2/25 00:54,Requested Quote,Desktop,Paid Ads,Returning
U1834,4/2/25 01:52,Completed Eligibility Check,Desktop,Paid Ads,New
U1834,4/2/25 02:46,Viewed Premium Options,Desktop,Paid Ads,New
U1835,4/10/25 00:27,Visited Website,Tablet,Referral,New
U1835,4/10/25 00:57,Requested Quote,Desktop,Organic,New
U1836,4/5/25 00:08,Visited Website,Tablet,Paid Ads,New
U1837,4/1/25 00:55,Visited Website,Desktop,Email Campaign,New
U1837,4/1/25 01:18,Requested Quote,Tablet,Referral,New
U1837,4/1/25 01:56,Completed Eligibility Check,Tablet,Paid Ads,New
U1837,4/1/25 02:49,Viewed Premium Options,Mobile,Email Campaign,Returning
U1838,4/6/25 00:37,Visited Website,Desktop,Paid Ads,New
U1838,4/6/25 01:35,Requested Quote,Tablet,Organic,Returning
U1838,4/6/25 02:22,Completed Eligibility Check,Mobile,Referral,New
U1838,4/6/25 03:18,Viewed Premium Options,Desktop,Organic,New
U1838,4/6/25 03:47,Started Application,Mobile,Email Campaign,New
U1838,4/6/25 04:08,Uploaded Documents,Tablet,Paid Ads,New
U1838,4/6/25 04:49,Purchased Policy,Mobile,Organic,Returning
U1839,4/10/25 00:27,Visited Website,Mobile,Organic,Returning
U1839,4/10/25 01:00,Requested Quote,Desktop,Paid Ads,New
U1839,4/10/25 01:58,Completed Eligibility Check,Tablet,Referral,Returning
U1839,4/10/25 02:55,Viewed Premium Options,Desktop,Email Campaign,New
U1840,4/2/25 00:40,Visited Website,Desktop,Referral,Returning
U1841,4/5/25 00:59,Visited Website,Mobile,Email Campaign,New
U1841,4/5/25 01:18,Requested Quote,Tablet,Email Campaign,Returning
U1841,4/5/25 01:28,Completed Eligibility Check,Desktop,Organic,Returning
U1841,4/5/25 02:26,Viewed Premium Options,Tablet,Paid Ads,Returning
U1841,4/5/25 03:18,Started Application,Desktop,Referral,New
U1842,4/4/25 00:19,Visited Website,Mobile,Organic,Returning
U1842,4/4/25 00:45,Requested Quote,Desktop,Organic,New
U1843,4/6/25 00:27,Visited Website,Desktop,Organic,Returning
U1843,4/6/25 00:50,Requested Quote,Desktop,Referral,New
U1843,4/6/25 01:25,Completed Eligibility Check,Tablet,Organic,New
U1843,4/6/25 02:21,Viewed Premium Options,Mobile,Paid Ads,New
U1843,4/6/25 02:28,Started Application,Tablet,Organic,Returning
U1843,4/6/25 02:59,Uploaded Documents,Desktop,Organic,Returning
U1844,4/10/25 00:23,Visited Website,Mobile,Email Campaign,New
U1844,4/10/25 00:42,Requested Quote,Tablet,Organic,New
U1844,4/10/25 00:54,Completed Eligibility Check,Desktop,Referral,New
U1844,4/10/25 00:59,Viewed Premium Options,Mobile,Referral,Returning
U1845,4/2/25 00:34,Visited Website,Mobile,Paid Ads,Returning
U1845,4/2/25 01:25,Requested Quote,Desktop,Referral,Returning
U1845,4/2/25 02:18,Completed Eligibility Check,Mobile,Referral,Returning
U1845,4/2/25 02:28,Viewed Premium Options,Mobile,Organic,Returning
U1846,4/7/25 00:31,Visited Website,Tablet,Paid Ads,New
U1846,4/7/25 00:53,Requested Quote,Mobile,Referral,New
U1846,4/7/25 01:50,Completed Eligibility Check,Tablet,Paid Ads,New
U1846,4/7/25 02:21,Viewed Premium Options,Tablet,Paid Ads,New
U1846,4/7/25 03:17,Started Application,Tablet,Email Campaign,Returning
U1846,4/7/25 03:50,Uploaded Documents,Tablet,Email Campaign,Returning
U1847,4/3/25 00:31,Visited Website,Mobile,Organic,New
U1847,4/3/25 00:44,Requested Quote,Mobile,Referral,Returning
U1847,4/3/25 01:21,Completed Eligibility Check,Tablet,Organic,New
U1848,4/5/25 00:16,Visited Website,Mobile,Organic,Returning
U1848,4/5/25 00:54,Requested Quote,Tablet,Paid Ads,Returning
U1848,4/5/25 01:02,Completed Eligibility Check,Tablet,Paid Ads,New
U1848,4/5/25 01:52,Viewed Premium Options,Tablet,Paid Ads,New
U1848,4/5/25 02:24,Started Application,Desktop,Organic,New
U1848,4/5/25 02:45,Uploaded Documents,Mobile,Referral,Returning
U1850,4/2/25 00:23,Visited Website,Mobile,Organic,Returning
U1851,4/1/25 00:59,Visited Website,Tablet,Organic,Returning
U1851,4/1/25 01:51,Requested Quote,Mobile,Organic,New
U1851,4/1/25 02:45,Completed Eligibility Check,Tablet,Email Campaign,New
U1851,4/1/25 02:50,Viewed Premium Options,Mobile,Email Campaign,New
U1851,4/1/25 03:09,Started Application,Tablet,Referral,Returning
U1852,4/5/25 00:27,Visited Website,Tablet,Email Campaign,Returning
U1852,4/5/25 00:41,Requested Quote,Desktop,Organic,New
U1852,4/5/25 01:29,Completed Eligibility Check,Tablet,Email Campaign,New
U1852,4/5/25 01:58,Viewed Premium Options,Desktop,Email Campaign,New
U1852,4/5/25 02:28,Started Application,Mobile,Organic,Returning
U1852,4/5/25 02:54,Uploaded Documents,Mobile,Referral,Returning
U1853,4/9/25 00:14,Visited Website,Desktop,Email Campaign,New
U1853,4/9/25 00:44,Requested Quote,Mobile,Organic,New
U1853,4/9/25 01:19,Completed Eligibility Check,Desktop,Organic,New
U1853,4/9/25 02:01,Viewed Premium Options,Mobile,Organic,Returning
U1853,4/9/25 02:34,Started Application,Desktop,Paid Ads,Returning
U1853,4/9/25 03:32,Uploaded Documents,Desktop,Organic,Returning
U1853,4/9/25 04:29,Purchased Policy,Tablet,Email Campaign,New
U1854,4/2/25 00:48,Visited Website,Mobile,Email Campaign,New
U1854,4/2/25 01:11,Requested Quote,Tablet,Organic,New
U1855,4/4/25 00:29,Visited Website,Desktop,Paid Ads,New
U1855,4/4/25 01:28,Requested Quote,Tablet,Paid Ads,New
U1855,4/4/25 02:22,Completed Eligibility Check,Desktop,Paid Ads,New
U1856,4/6/25 00:09,Visited Website,Mobile,Email Campaign,New
U1857,4/10/25 00:42,Visited Website,Mobile,Paid Ads,New
U1857,4/10/25 01:33,Requested Quote,Mobile,Referral,New
U1857,4/10/25 02:02,Completed Eligibility Check,Desktop,Referral,New
U1857,4/10/25 02:21,Viewed Premium Options,Tablet,Paid Ads,New
U1858,4/3/25 00:49,Visited Website,Mobile,Referral,Returning
U1858,4/3/25 01:06,Requested Quote,Desktop,Organic,New
U1858,4/3/25 01:48,Completed Eligibility Check,Tablet,Paid Ads,New
U1859,4/1/25 00:30,Visited Website,Desktop,Paid Ads,Returning
U1860,4/1/25 00:56,Visited Website,Desktop,Paid Ads,New
U1860,4/1/25 01:15,Requested Quote,Mobile,Organic,Returning
U1862,4/5/25 00:50,Visited Website,Desktop,Organic,Returning
U1863,4/7/25 00:07,Visited Website,Desktop,Paid Ads,New
U1863,4/7/25 00:50,Requested Quote,Tablet,Email Campaign,New
U1863,4/7/25 00:55,Completed Eligibility Check,Mobile,Email Campaign,Returning
U1864,4/5/25 00:10,Visited Website,Desktop,Referral,New
U1864,4/5/25 00:35,Requested Quote,Desktop,Organic,New
U1865,4/3/25 00:35,Visited Website,Tablet,Referral,New
U1865,4/3/25 00:59,Requested Quote,Desktop,Referral,Returning
U1866,4/8/25 00:19,Visited Website,Desktop,Paid Ads,Returning
U1866,4/8/25 01:15,Requested Quote,Desktop,Email Campaign,New
U1866,4/8/25 01:34,Completed Eligibility Check,Desktop,Referral,New
U1866,4/8/25 02:13,Viewed Premium Options,Desktop,Paid Ads,Returning
U1866,4/8/25 02:44,Started Application,Tablet,Organic,Returning
U1866,4/8/25 03:02,Uploaded Documents,Desktop,Referral,New
U1867,4/4/25 00:23,Visited Website,Desktop,Email Campaign,New
U1867,4/4/25 00:31,Requested Quote,Desktop,Organic,New
U1867,4/4/25 01:07,Completed Eligibility Check,Desktop,Paid Ads,Returning
U1867,4/4/25 01:27,Viewed Premium Options,Mobile,Organic,Returning
U1868,4/4/25 00:26,Visited Website,Mobile,Referral,New
U1868,4/4/25 00:41,Requested Quote,Mobile,Organic,Returning
U1868,4/4/25 01:33,Completed Eligibility Check,Mobile,Organic,New
U1869,4/5/25 00:34,Visited Website,Tablet,Organic,New
U1869,4/5/25 00:59,Requested Quote,Mobile,Email Campaign,New
U1869,4/5/25 01:49,Completed Eligibility Check,Tablet,Referral,New
U1869,4/5/25 02:41,Viewed Premium Options,Mobile,Paid Ads,New
U1870,4/4/25 00:35,Visited Website,Tablet,Email Campaign,Returning
U1870,4/4/25 01:22,Requested Quote,Mobile,Referral,Returning
U1870,4/4/25 01:46,Completed Eligibility Check,Desktop,Paid Ads,New
U1870,4/4/25 02:12,Viewed Premium Options,Mobile,Paid Ads,Returning
U1870,4/4/25 02:34,Started Application,Mobile,Paid Ads,New
U1871,4/2/25 00:59,Visited Website,Mobile,Referral,Returning
U1871,4/2/25 01:04,Requested Quote,Desktop,Paid Ads,Returning
U1871,4/2/25 01:47,Completed Eligibility Check,Tablet,Paid Ads,Returning
U1872,4/7/25 00:52,Visited Website,Tablet,Email Campaign,Returning
U1872,4/7/25 01:14,Requested Quote,Desktop,Paid Ads,New
U1872,4/7/25 01:51,Completed Eligibility Check,Mobile,Organic,Returning
U1872,4/7/25 02:06,Viewed Premium Options,Mobile,Email Campaign,Returning
U1872,4/7/25 02:40,Started Application,Mobile,Email Campaign,Returning
U1872,4/7/25 02:49,Uploaded Documents,Tablet,Referral,Returning
U1872,4/7/25 02:54,Purchased Policy,Tablet,Paid Ads,Returning
U1873,4/9/25 00:46,Visited Website,Desktop,Organic,Returning
U1873,4/9/25 01:43,Requested Quote,Desktop,Organic,Returning
U1873,4/9/25 02:27,Completed Eligibility Check,Tablet,Paid Ads,Returning
U1873,4/9/25 03:25,Viewed Premium Options,Mobile,Paid Ads,New
U1874,4/3/25 00:51,Visited Website,Mobile,Referral,New
U1874,4/3/25 01:31,Requested Quote,Mobile,Organic,New
U1874,4/3/25 02:29,Completed Eligibility Check,Mobile,Email Campaign,Returning
U1874,4/3/25 02:46,Viewed Premium Options,Desktop,Referral,New
U1875,4/9/25 00:22,Visited Website,Desktop,Referral,New
U1875,4/9/25 00:32,Requested Quote,Tablet,Email Campaign,New
U1875,4/9/25 01:04,Completed Eligibility Check,Desktop,Referral,Returning
U1875,4/9/25 01:29,Viewed Premium Options,Mobile,Paid Ads,New
U1875,4/9/25 02:22,Started Application,Tablet,Email Campaign,New
U1876,4/2/25 00:35,Visited Website,Desktop,Email Campaign,New
U1876,4/2/25 00:41,Requested Quote,Desktop,Organic,New
U1876,4/2/25 01:15,Completed Eligibility Check,Desktop,Email Campaign,New
U1876,4/2/25 01:26,Viewed Premium Options,Desktop,Referral,New
U1877,4/3/25 00:19,Visited Website,Desktop,Organic,New
U1877,4/3/25 00:37,Requested Quote,Mobile,Referral,Returning
U1877,4/3/25 01:10,Completed Eligibility Check,Mobile,Paid Ads,New
U1877,4/3/25 01:20,Viewed Premium Options,Mobile,Paid Ads,New
U1877,4/3/25 01:52,Started Application,Desktop,Organic,Returning
U1878,4/4/25 00:39,Visited Website,Tablet,Organic,Returning
U1878,4/4/25 00:45,Requested Quote,Mobile,Referral,Returning
U1879,4/8/25 00:33,Visited Website,Mobile,Paid Ads,Returning
U1879,4/8/25 00:41,Requested Quote,Desktop,Organic,Returning
U1879,4/8/25 01:05,Completed Eligibility Check,Tablet,Paid Ads,New
U1880,4/1/25 00:46,Visited Website,Mobile,Paid Ads,New
U1880,4/1/25 01:28,Requested Quote,Mobile,Paid Ads,New
U1880,4/1/25 01:39,Completed Eligibility Check,Tablet,Referral,Returning
U1880,4/1/25 02:32,Viewed Premium Options,Desktop,Referral,New
U1882,4/8/25 00:14,Visited Website,Tablet,Paid Ads,New
U1882,4/8/25 00:27,Requested Quote,Desktop,Paid Ads,Returning
U1883,4/10/25 00:39,Visited Website,Mobile,Paid Ads,Returning
U1883,4/10/25 00:50,Requested Quote,Tablet,Email Campaign,New
U1884,4/2/25 00:51,Visited Website,Tablet,Email Campaign,Returning
U1885,4/7/25 00:19,Visited Website,Mobile,Referral,New
U1885,4/7/25 00:46,Requested Quote,Mobile,Paid Ads,Returning
U1885,4/7/25 01:11,Completed Eligibility Check,Desktop,Email Campaign,New
U1885,4/7/25 01:41,Viewed Premium Options,Mobile,Organic,New
U1885,4/7/25 02:19,Started Application,Mobile,Organic,New
U1885,4/7/25 02:54,Uploaded Documents,Tablet,Paid Ads,Returning
U1885,4/7/25 03:02,Purchased Policy,Desktop,Email Campaign,Returning
U1886,4/6/25 00:23,Visited Website,Mobile,Organic,Returning
U1886,4/6/25 01:12,Requested Quote,Tablet,Referral,Returning
U1886,4/6/25 01:29,Completed Eligibility Check,Mobile,Organic,New
U1886,4/6/25 01:40,Viewed Premium Options,Mobile,Referral,New
U1886,4/6/25 02:11,Started Application,Mobile,Organic,New
U1887,4/2/25 00:27,Visited Website,Mobile,Organic,New
U1887,4/2/25 00:55,Requested Quote,Desktop,Email Campaign,Returning
U1887,4/2/25 01:03,Completed Eligibility Check,Tablet,Organic,Returning
U1887,4/2/25 01:24,Viewed Premium Options,Tablet,Organic,Returning
U1887,4/2/25 01:38,Started Application,Mobile,Referral,Returning
U1888,4/10/25 00:10,Visited Website,Tablet,Referral,New
U1888,4/10/25 00:18,Requested Quote,Mobile,Organic,Returning
U1888,4/10/25 01:16,Completed Eligibility Check,Tablet,Paid Ads,Returning
U1888,4/10/25 01:27,Viewed Premium Options,Desktop,Organic,Returning
U1889,4/1/25 00:49,Visited Website,Desktop,Organic,New
U1889,4/1/25 01:24,Requested Quote,Tablet,Email Campaign,New
U1890,4/10/25 00:34,Visited Website,Mobile,Organic,New
U1890,4/10/25 00:51,Requested Quote,Mobile,Organic,Returning
U1890,4/10/25 01:19,Completed Eligibility Check,Mobile,Referral,New
U1890,4/10/25 01:52,Viewed Premium Options,Mobile,Referral,New
U1890,4/10/25 02:01,Started Application,Desktop,Referral,New
U1890,4/10/25 03:00,Uploaded Documents,Mobile,Referral,New
U1891,4/6/25 00:13,Visited Website,Mobile,Organic,New
U1892,4/10/25 00:09,Visited Website,Mobile,Paid Ads,New
U1892,4/10/25 00:35,Requested Quote,Mobile,Email Campaign,Returning
U1892,4/10/25 01:07,Completed Eligibility Check,Desktop,Email Campaign,Returning
U1892,4/10/25 01:58,Viewed Premium Options,Tablet,Paid Ads,New
